path,label,shot,ntor,mode_filename,omega,rules_decision,rules_reason,rf_cnn_decision,rf_decision,cnn_decision,p_rf_good,p_cnn_good,rf_cnn_tier,overall_rule_severity,nearest_gate,rules_selected_final,rf_cnn_selected_final,original_rule_decision,decision_source,input_fingerprint,mode_key
nstxuE202947A03t015/N9/egn09w.3119E+01,good,nstxuE202947A03t015,9,egn09w.3119E+01,1.7659893880510384,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.9033333333333333,1.5103470332178404e-06,flagged_rf_only_good,0.6738676087443007,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,3e3e524c7374cadc90003c12db75501d40de4ed1786526855c5f295fbe28678d,nstxuE202947A03t015/N9/egn09w.3119E+01
nstxuE202947A03t015/N9/egn09w.3847E+01,bad,nstxuE202947A03t015,9,egn09w.3847E+01,1.9613736999121913,BAD,BAD_CONTINUUM_CROSSING_TAIL,BAD,BAD,GOOD,0.32,1.0,flagged_borderline_or_disagreement,3.5961621208490313,BAD_CONTINUUM_CROSSING_TAIL,,,BAD,rule_engine,321234844788176b77142cffda9f83da5699f05d381cfffc9c0f2fca581b2f7b,nstxuE202947A03t015/N9/egn09w.3847E+01
nstxuE202947A03t015/N10/egn10w.1947E+01,good,nstxuE202947A03t015,10,egn10w.1947E+01,1.3954015486996876,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.89,1.6305502503755065e-09,flagged_rf_only_good,0.5426066276840877,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,733000ea50450a60f5532149c92f644b338b8fc61e2442de9436aeda956cd587,nstxuE202947A03t015/N10/egn10w.1947E+01
nstxuE202947A03t015/N10/egn10w.3392E+01,good,nstxuE202947A03t015,10,egn10w.3392E+01,1.8417344441440822,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.8233333333333334,1.1516983043998135e-33,flagged_rf_only_good,0.8552108253233996,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,7677cf8889f946eb8631b80d5dd67e26eafad7f9092253e232cfebc3fc6f8445,nstxuE202947A03t015/N10/egn10w.3392E+01
nstxuE202947A03t015/N10/egn10w.3805E+01,bad,nstxuE202947A03t015,10,egn10w.3805E+01,1.9505473121724137,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.16333333333333333,0.9999926090240479,flagged_borderline_or_disagreement,20.0,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,3e81292e87c3471528867a57572d5ca24f6478e3c77b941fd9b0877f6a9a6c46,nstxuE202947A03t015/N10/egn10w.3805E+01
nstxuE203262A04t018/N3/egn03w.1291E+02,good,nstxuE203262A04t018,3,egn03w.1291E+02,3.593078455562715,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.4766666666666667,4.112856984457172e-26,flagged_borderline_or_disagreement,0.9465243944205121,BAD_INTERIOR_UNRESOLVED_ENVELOPE,True,,REVIEW,rule_survivor_policy,dc0dbe66a74fe5e8e63a5592c644b991b38ddcfef663d46d16be46c629cd5973,nstxuE203262A04t018/N3/egn03w.1291E+02
nstxuE203262A04t018/N4/egn04w.4562E+01,good,nstxuE203262A04t018,4,egn04w.4562E+01,2.1359284461075574,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.5066666666666667,0.0,flagged_rf_only_good,0.9665626288264577,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,c22a4bb31a082fa47e17aed3c27a82036c79619db87db36ad9445d4a992194ff,nstxuE203262A04t018/N4/egn04w.4562E+01
nstxuE203262A04t018/N4/egn04w.4612E+01,good,nstxuE203262A04t018,4,egn04w.4612E+01,2.147444896300723,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.58,0.01751844212412834,flagged_rf_only_good,0.46866482018040095,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,97426078e0382c20d1ba49ddff13e9ff9fccbfb8e4348a5e5f57974c852c7912,nstxuE203262A04t018/N4/egn04w.4612E+01
nstxuE203262A04t018/N4/egn04w.6916E+01,good,nstxuE203262A04t018,4,egn04w.6916E+01,2.6297913079160455,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.9433333333333334,2.791567541363116e-12,flagged_rf_only_good,0.6182411342642212,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,b4e2178d45a8ddd42da33d6703fcdd5a54253bb32d2b03b150c38349edbe4e0e,nstxuE203262A04t018/N4/egn04w.6916E+01
nstxuE203262A04t018/N4/egn04w.1263E+02,good,nstxuE203262A04t018,4,egn04w.1263E+02,3.5535715245045703,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.39666666666666667,0.0,silver_bad,0.606075979694346,BAD_CONT_CROSS_WINDOW,True,,REVIEW,rule_survivor_policy,133cc8ecfd2fa650ca0d4ff17cad0d6079db5aef56ba8b2e4207912ebda03212,nstxuE203262A04t018/N4/egn04w.1263E+02
nstxuE203262A04t018/N6/egn06w.2317E+01,bad,nstxuE203262A04t018,6,egn06w.2317E+01,1.5220679572774416,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.11,0.9921578168869019,flagged_borderline_or_disagreement,9.777495383622178,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,50eda8a04685998886948fd68fd6dc922ae40eff5bcc8171ae8c8ba963ee7a85,nstxuE203262A04t018/N6/egn06w.2317E+01
nstxuE203262A04t018/N6/egn06w.4322E+01,bad,nstxuE203262A04t018,6,egn06w.4322E+01,2.0790426965621194,BAD,BAD_CONT_CROSS_WINDOW,GOOD,GOOD,GOOD,0.6633333333333333,0.9956865310668945,silver_good,1.1363012307526008,BAD_CONT_CROSS_WINDOW,,True,BAD,rule_engine,4f820e7ecdf64ed433fc448724b250c0516b57d9e250e34b24a1b0d1124ae696,nstxuE203262A04t018/N6/egn06w.4322E+01
nstxuE203262A04t018/N6/egn06w.5989E+01,good,nstxuE203262A04t018,6,egn06w.5989E+01,2.447182869907037,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.8966666666666666,5.1948344292895854e-08,flagged_rf_only_good,0.31027536772597014,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,7dca221970cdb2c9b36e141dd6eca2e01b86ddd42fbfd96f93d8f17011c738e7,nstxuE203262A04t018/N6/egn06w.5989E+01
nstxuE203262A04t018/N6/egn06w.1529E+02,good,nstxuE203262A04t018,6,egn06w.1529E+02,3.909657066794249,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.58,7.867551175877452e-05,flagged_rf_only_good,0.6329435569146603,BAD_CONT_CROSS_WINDOW,True,True,REVIEW,rule_survivor_policy,013459325671277fed55632ebedb5b46904c4080d1ea936c6dfaf011667b8902,nstxuE203262A04t018/N6/egn06w.1529E+02
nstxuE203262A04t018/N7/egn07w.2226E+01,good,nstxuE203262A04t018,7,egn07w.2226E+01,1.491833968867219,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.37666666666666665,1.2014831352047395e-09,silver_bad,0.6458169070078721,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,e93291bfa9d7d33f290f285b8399e864e704f55c6b4f8492d39ea48c08a1f8ca,nstxuE203262A04t018/N7/egn07w.2226E+01
nstxuE203262A04t018/N7/egn07w.2457E+01,good,nstxuE203262A04t018,7,egn07w.2457E+01,1.5676381390198248,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.5833333333333334,1.1807740549207857e-11,flagged_rf_only_good,0.7833274315884367,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,79e9d2fd7249ceaabb31b411296b7d04351c59a7c89586b90ca31a31e5f6475b,nstxuE203262A04t018/N7/egn07w.2457E+01
nstxuE203262A04t018/N7/egn07w.4842E+01,good,nstxuE203262A04t018,7,egn07w.4842E+01,2.2004314090882198,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.85,3.6078995544463404e-32,flagged_rf_only_good,0.43752225849707793,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,958ad4fbdf65544062bfa439fa87242240675959973392de18b2094307b2f351,nstxuE203262A04t018/N7/egn07w.4842E+01
nstxuE203262A04t018/N7/egn07w.1219E+02,good,nstxuE203262A04t018,7,egn07w.1219E+02,3.4911214779093176,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.9433333333333334,3.64488658320213e-19,flagged_rf_only_good,0.6599405501232268,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,2207f0361588cf642c43a6207132e9c90084eebaada500773cdda49bd02296e1,nstxuE203262A04t018/N7/egn07w.1219E+02
nstxuE203262A04t018/N7/egn07w.1442E+02,bad,nstxuE203262A04t018,7,egn07w.1442E+02,3.7978519021578077,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.31333333333333335,0.9999997615814209,flagged_borderline_or_disagreement,1.1469721923046552,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,ef88d8b2992baa49dd28e8884216bb5a488984794a9e982f6f216a411ea2bc7e,nstxuE203262A04t018/N7/egn07w.1442E+02
nstxuE203262A04t018/N8/egn08w.4882E+01,good,nstxuE203262A04t018,8,egn08w.4882E+01,2.2095223118647804,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.49333333333333335,0.0,flagged_borderline_or_disagreement,0.8494352052006349,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,9c518affdf8c4df6555c196c6a552c152820a9622295bc04763320d0388af964,nstxuE203262A04t018/N8/egn08w.4882E+01
nstxuE203262A04t018/N8/egn08w.4900E+01,good,nstxuE203262A04t018,8,egn08w.4900E+01,2.213502353882065,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.6933333333333334,0.0,flagged_rf_only_good,0.7286022000773658,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,636851f721a979579623b37f13b15fa848067a1c8cfd3a4f8da6d6d97c462856,nstxuE203262A04t018/N8/egn08w.4900E+01
nstxuE203262A04t018/N8/egn08w.5738E+01,good,nstxuE203262A04t018,8,egn08w.5738E+01,2.395454626581323,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.66,0.0,flagged_rf_only_good,0.6084024356426706,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,9757b1bbd864c623702cb1241ca41b4718d5d6709faf965550cd52b754c23ed9,nstxuE203262A04t018/N8/egn08w.5738E+01
nstxuE203262A04t018/N9/egn09w.2552E+01,bad,nstxuE203262A04t018,9,egn09w.2552E+01,1.5976500671447735,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD,GOOD,0.35,0.9972103238105774,flagged_borderline_or_disagreement,1.1612611871197958,BAD_GRID_SCALE_SPIKE,,,BAD,rule_engine,4407165e48083d0d06b62475057f444ee0f4ed59426907c9b3613b34968bdd96,nstxuE203262A04t018/N9/egn09w.2552E+01
nstxuE203262A04t018/N9/egn09w.4452E+01,good,nstxuE203262A04t018,9,egn09w.4452E+01,2.1099015546495283,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.5933333333333334,1.9713395241733664e-18,flagged_rf_only_good,0.9862140490948446,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,c04936185f42f2b26767894c62747ff9b1f3627f6cbd3ada93bb580aa25cbec6,nstxuE203262A04t018/N9/egn09w.4452E+01
nstxuE203262A04t018/N9/egn09w.4938E+01,good,nstxuE203262A04t018,9,egn09w.4938E+01,2.222166858005733,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.31333333333333335,0.0,silver_bad,0.6120931164897991,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,c6de0026acbb86085b5e97fb256b25cc3cbe8727f96f0375e4d2446dfa4e0734,nstxuE203262A04t018/N9/egn09w.4938E+01
nstxuE203262A04t018/N9/egn09w.1204E+02,good,nstxuE203262A04t018,9,egn09w.1204E+02,3.4693526473883836,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.9466666666666667,0.0,flagged_rf_only_good,0.7971334323561519,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,f17f5d2295e43d5dedb80d0af4fffe67f3349db3ae5f52cffe52afbb0c082890,nstxuE203262A04t018/N9/egn09w.1204E+02
nstxuE203262A04t018/N9/egn09w.1638E+02,good,nstxuE203262A04t018,9,egn09w.1638E+02,4.047251874851237,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.6866666666666666,4.788842602465593e-07,flagged_rf_only_good,0.5963191591749089,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,96a73301ff1780927b36ccc3e98877ae7c61ad0fc7017ad8b0a80717dab817fa,nstxuE203262A04t018/N9/egn09w.1638E+02
nstxuE203262A04t018/N9/egn09w.1738E+02,good,nstxuE203262A04t018,9,egn09w.1738E+02,4.168401434374107,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.48333333333333334,2.8751073535908207e-25,flagged_borderline_or_disagreement,0.8947845131375457,BAD_CONTINUUM_CROSSING_TAIL,True,,REVIEW,rule_survivor_policy,250a9937b8764ac4e79944ca864a94b3b87695bdc257f15992156dc1208497ef,nstxuE203262A04t018/N9/egn09w.1738E+02
nstxuE203262A04t018/N10/egn10w.3061E+01,bad,nstxuE203262A04t018,10,egn10w.3061E+01,1.7496186952424173,BAD,BAD_CONT_CROSS_WINDOW,GOOD,BAD,GOOD,0.49666666666666665,0.9081981778144836,flagged_cnn_rescue,8.321571465414802,BAD_CONT_CROSS_WINDOW,,True,BAD,rule_engine,b820e44d0d2d3f9706d5a9cf51b7f46fd4176f6e6d78f2cc02bf18b39f62446c,nstxuE203262A04t018/N10/egn10w.3061E+01
nstxuE203262A04t018/N10/egn10w.4965E+01,good,nstxuE203262A04t018,10,egn10w.4965E+01,2.228247429186072,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.6866666666666666,0.0,flagged_rf_only_good,0.745516568459248,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,3197e0c665ea8d02d24357379091f503da3cc738b942f811f3fb0ff8144c85f9,nstxuE203262A04t018/N10/egn10w.4965E+01
nstxuE203262A04t018/N10/egn10w.6516E+01,bad,nstxuE203262A04t018,10,egn10w.6516E+01,2.552626094719081,BAD,BAD_GRID_SCALE_SPIKE,GOOD,GOOD,GOOD,0.7766666666666666,0.999995231628418,gold_good,1.2793105809612408,BAD_GRID_SCALE_SPIKE,,True,BAD,rule_engine,38eae558a619898e404243c829ddbc19b3ed08882d5e3835c0785d43ad1095da,nstxuE203262A04t018/N10/egn10w.6516E+01
nstxuE203262A04t018/N10/egn10w.6623E+01,good,nstxuE203262A04t018,10,egn10w.6623E+01,2.5735515655144425,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.30666666666666664,3.618154495628467e-13,silver_bad,0.9261956138912095,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,808f10bc348d37f80692580cd92b1f0d2cbe124e2ba413ea39b51814f8784471,nstxuE203262A04t018/N10/egn10w.6623E+01
nstxuE203262A04t018/N10/egn10w.7234E+01,good,nstxuE203262A04t018,10,egn10w.7234E+01,2.6895775897006087,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.9433333333333334,0.06805527210235596,flagged_rf_only_good,0.51321498315422,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,b548a2e10cfe0ccb5bf1d3fe33dc7f8266cc1c1cd3d5a582bc9a00cf9461fc15,nstxuE203262A04t018/N10/egn10w.7234E+01
nstxuE203262A04t018/N10/egn10w.1151E+02,good,nstxuE203262A04t018,10,egn10w.1151E+02,3.3929026124154413,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.6966666666666667,0.001128068775869906,flagged_rf_only_good,0.9727913935380456,BAD_AXIS_SPIKE,True,True,REVIEW,rule_survivor_policy,942f154deb70009eef701cef728ac57ce65ef1ab8f69458771aef2e944f2998d,nstxuE203262A04t018/N10/egn10w.1151E+02
nstxuE203262A04t018/N10/egn10w.1202E+02,good,nstxuE203262A04t018,10,egn10w.1202E+02,3.466399526663645,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.69,0.0,flagged_rf_only_good,0.8707102331300953,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,7a92342c80fa3555dc7ee9cd898ca6342cc0d58144edee7739d11e702e6f5111,nstxuE203262A04t018/N10/egn10w.1202E+02
nstxuE203262A04t018/N10/egn10w.1770E+02,good,nstxuE203262A04t018,10,egn10w.1770E+02,4.207520996484186,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.21,4.39817793296271e-10,silver_bad,0.9211160839362139,BAD_CONT_CROSS_WINDOW,True,,REVIEW,rule_survivor_policy,19fe53325a4381dfe9d4cb7da64056c75e51012ef87f1e8034eaedf17321934c,nstxuE203262A04t018/N10/egn10w.1770E+02
nstxuE203609A01t020/N4/egn04w.7817E+01,good,nstxuE203609A01t020,4,egn04w.7817E+01,2.7958696002399765,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7666666666666667,0.0,flagged_rf_only_good,0.9359633715996648,BAD_INTERIOR_UNRESOLVED_ENVELOPE,True,True,REVIEW,rule_survivor_policy,c236391c1f56ec8ab4447ac37f04ff914349ee27e800cf64cedeae14ece058f2,nstxuE203609A01t020/N4/egn04w.7817E+01
nstxuE203609A01t020/N6/egn06w.6299E+01,good,nstxuE203609A01t020,6,egn06w.6299E+01,2.5098231661307753,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.6833333333333333,2.462259317326243e-06,flagged_rf_only_good,0.6614227664202851,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,ac6af5bf9b6c0a3f920092fbcb39be6e76780495caa4b84beaf387fb8caf7be8,nstxuE203609A01t020/N6/egn06w.6299E+01
nstxuE203609A01t020/N7/egn07w.2711E+01,good,nstxuE203609A01t020,7,egn07w.2711E+01,1.6463779538677958,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.36666666666666664,0.0,silver_bad,0.9413941562151383,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,25e3c674aff442608df9d7c411966face4f668cbce34f733d8c98d03fc52a6d2,nstxuE203609A01t020/N7/egn07w.2711E+01
nstxuE203609A01t020/N7/egn07w.2944E+01,bad,nstxuE203609A01t020,7,egn07w.2944E+01,1.7158324145424022,BAD,BAD_CONT_CROSS_WINDOW,GOOD,BAD,GOOD,0.45,1.0,flagged_cnn_rescue,1.031407295474245,BAD_CONT_CROSS_WINDOW,,True,BAD,rule_engine,0e199d0bc8dde119dd7bb65c654bcec6aacf1926d2bfb704ede9ad41c5304038,nstxuE203609A01t020/N7/egn07w.2944E+01
nstxuE203609A01t020/N7/egn07w.8079E+01,good,nstxuE203609A01t020,7,egn07w.8079E+01,2.84236564410171,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7466666666666667,0.0,flagged_rf_only_good,0.5740848717556764,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,e1cdfc5e677695f172186ee6f408cb017bb4e62b1f9e8e1dccf7f52c7161a14c,nstxuE203609A01t020/N7/egn07w.8079E+01
nstxuE203609A01t020/N7/egn07w.9477E+01,good,nstxuE203609A01t020,7,egn07w.9477E+01,3.078455599398358,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.31333333333333335,0.0,silver_bad,0.9535914631544841,BAD_AXIS_SPIKE,True,,REVIEW,rule_survivor_policy,5dd0e552aceb1f164da6e61edbc9551d4810a34479bc56b4f47bfee4f72fdff0,nstxuE203609A01t020/N7/egn07w.9477E+01
nstxuE203609A01t020/N8/egn08w.5439E+01,bad,nstxuE203609A01t020,8,egn08w.5439E+01,2.332100709480871,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,GOOD,GOOD,GOOD,0.9733333333333334,0.6856855154037476,gold_good,1.1619572838820034,BAD_NEAR_AXIS_GRID_OSCILLATION,,True,BAD,rule_engine,54ce246f91ed2e209c268d4f694c8393e9a9da4493ef8c22a65953fb99855d19,nstxuE203609A01t020/N8/egn08w.5439E+01
nstxuE203609A01t020/N8/egn08w.5685E+01,bad,nstxuE203609A01t020,8,egn08w.5685E+01,2.3842603722360374,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,GOOD,GOOD,GOOD,0.97,1.0,gold_good,1.0950481899785116,BAD_NEAR_AXIS_GRID_OSCILLATION,,True,BAD,rule_engine,aa97bcf71ef7b474ac1745e23d9081d4cfdddd226d72cda07af95278f1f355fe,nstxuE203609A01t020/N8/egn08w.5685E+01
nstxuE203609A01t020/N10/egn10w.9193E+01,good,nstxuE203609A01t020,10,egn10w.9193E+01,3.0319650370708002,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.67,0.0,flagged_rf_only_good,0.9952140606099166,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,adc8bbe0768401e438b366b0f4fc771ffe5ad087254f46c37c670873eff0d972,nstxuE203609A01t020/N10/egn10w.9193E+01
nstxuE203653A02t025/N3/egn03w.1814E+02,good,nstxuE203653A02t025,3,egn03w.1814E+02,4.258988777040922,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.44333333333333336,0.34438586235046387,flagged_borderline_or_disagreement,0.9259857406427776,BAD_EDGE_SPIKE,True,,REVIEW,rule_survivor_policy,76a32304581abf0a33431e553f24bbcb6b9cd0f0f2d3efa5a0feb728a1c3f2dd,nstxuE203653A02t025/N3/egn03w.1814E+02
nstxuE203653A02t025/N4/egn04w.9386E+01,good,nstxuE203653A02t025,4,egn04w.9386E+01,3.063727852005023,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7366666666666667,5.1308179074178614e-23,flagged_rf_only_good,0.6774347779044794,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,8b06fff77dd8c913451bca57dfeecb34c9b4bf9c58e4b6edb337a6e80c9663d4,nstxuE203653A02t025/N4/egn04w.9386E+01
nstxuE203653A02t025/N4/egn04w.9449E+01,good,nstxuE203653A02t025,4,egn04w.9449E+01,3.073864938803684,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7866666666666666,0.045253936201334,flagged_rf_only_good,0.6676327636415803,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,0812a39835d7e74f9cd996120962cbc792c36f6201012f15aacac02087aca222,nstxuE203653A02t025/N4/egn04w.9449E+01
nstxuE203653A02t025/N4/egn04w.2207E+02,good,nstxuE203653A02t025,4,egn04w.2207E+02,4.698266692040747,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7833333333333333,0.04099327325820923,flagged_rf_only_good,0.4556493128517341,BAD_CONTINUUM_CROSSING_TAIL,True,True,REVIEW,rule_survivor_policy,f41bb71d4c444a47c9bd482146ab6a775dfcd2dc96a072f67116403a5605cbc1,nstxuE203653A02t025/N4/egn04w.2207E+02
nstxuE203653A02t025/N6/egn06w.9409E+01,bad,nstxuE203653A02t025,6,egn06w.9409E+01,3.0674750641063855,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,GOOD,GOOD,GOOD,0.8966666666666666,0.9999964237213135,gold_good,1.174125246646217,BAD_NEAR_AXIS_GRID_OSCILLATION,,True,BAD,rule_engine,f4fbae9d7774720ee220bd1f1cafcf44bbbcd701154305e977533acbc1664d59,nstxuE203653A02t025/N6/egn06w.9409E+01
nstxuE203653A02t025/N6/egn06w.1464E+02,bad,nstxuE203653A02t025,6,egn06w.1464E+02,3.8258643298038923,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,GOOD,GOOD,GOOD,0.81,1.0,gold_good,1.1660220909859946,BAD_NEAR_AXIS_GRID_OSCILLATION,,True,BAD,rule_engine,dd2a6c8a5f796cd9f2f7b289ca774a0bf36ffd14fa029d2ec67ee28bcfeb8230,nstxuE203653A02t025/N6/egn06w.1464E+02
nstxuE203653A02t025/N6/egn06w.2822E+02,bad,nstxuE203653A02t025,6,egn06w.2822E+02,5.312164269577297,BAD,BAD_CONTINUUM_CROSSING_TAIL,GOOD,GOOD,GOOD,0.6866666666666666,0.7296245694160461,silver_good,1.0921532431153727,BAD_CONTINUUM_CROSSING_TAIL,,True,BAD,rule_engine,c57cc2cac70c952fd8c83ccef6275f6630a59ded0c6baf4477f858f18829f173,nstxuE203653A02t025/N6/egn06w.2822E+02
nstxuE203653A02t025/N7/egn07w.3243E+02,bad,nstxuE203653A02t025,7,egn07w.3243E+02,5.694863112640245,BAD,BAD_CONTINUUM_CROSSING_TAIL,GOOD,BAD,GOOD,0.4266666666666667,0.9999998807907104,flagged_cnn_rescue,1.3894943094713144,BAD_CONTINUUM_CROSSING_TAIL,,True,BAD,rule_engine,337102b3ddcc848aeccc9907430ae534514a54ed28c25aa7648cb20c1eb6ed91,nstxuE203653A02t025/N7/egn07w.3243E+02
nstxuE203653A02t025/N9/egn09w.3510E+02,bad,nstxuE203653A02t025,9,egn09w.3510E+02,5.9247551928661775,BAD,BAD_CONTINUUM_CROSSING_TAIL,BAD,BAD,GOOD,0.4033333333333333,0.6766052842140198,flagged_borderline_or_disagreement,1.4790310956165358,BAD_CONTINUUM_CROSSING_TAIL,,,BAD,rule_engine,4a6105bbb85456abc867c3c70e26b83839be8c41087696ea02bd43ae3e3f7eda,nstxuE203653A02t025/N9/egn09w.3510E+02
nstxuE203655F01t025/N1/egn01w.8493E+01,good,nstxuE203655F01t025,1,egn01w.8493E+01,2.9142314885035345,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.35333333333333333,8.338670430240691e-21,silver_bad,0.6351283802513149,BAD_AXIS_SPIKE,True,,REVIEW,rule_survivor_policy,954089d2233dd5d1e5f99782a6a99341be2f51d161f793e6c6000609b1fa5325,nstxuE203655F01t025/N1/egn01w.8493E+01
nstxuE203655F01t025/N2/egn02w.1839E+02,bad,nstxuE203655F01t025,2,egn02w.1839E+02,4.288178100627046,BAD,BAD_AXIS_SPIKE,BAD,BAD,GOOD,0.023333333333333334,0.6931112408638,flagged_borderline_or_disagreement,5.0,BAD_AXIS_SPIKE,,,BAD,rule_engine,99d73b34b1eca8edf093294eb3d35a2a5ae23d178b1a99f7515780b325f3c2c4,nstxuE203655F01t025/N2/egn02w.1839E+02
nstxuE203655F01t025/N3/egn03w.8443E+01,bad,nstxuE203655F01t025,3,egn03w.8443E+01,2.9056340426776224,BAD,BAD_AXIS_SPIKE,GOOD,GOOD,GOOD,0.7466666666666667,0.9999997615814209,gold_good,1.011312524510788,BAD_AXIS_SPIKE,,True,BAD,rule_engine,914894243980b78ffb4338edf7e0f42d8fc75353e83ce14cc0e3904d1d664213,nstxuE203655F01t025/N3/egn03w.8443E+01
nstxuE203655F01t025/N5/egn05w.9141E+01,good,nstxuE203655F01t025,5,egn05w.9141E+01,3.0233963812993405,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.6933333333333334,0.0,flagged_rf_only_good,0.7112363074781634,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,9edd4183d3fc2a10c0bfd028db42df142c61ece11f8a669121e677f5516e4793,nstxuE203655F01t025/N5/egn05w.9141E+01
