path,label,shot,ntor,omega,gap_region,final_decision,final_reason,automatic_final_decision,original_rule_decision,rule_primary_reason,decision_source,manual_decision,manual_reason,reviewer,adjudication_timestamp,selected_final,overall_rule_severity,input_fingerprint,mode_key
nstxuE203981A01t025/N5/egn05w.7721E+01,good,nstxuE203981A01t025,5,2.778581566591836,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5137215575728874,7c6f016434bb88fcb98248a39dfddcbcf3202f617a9451f59c225024c16632c9,nstxuE203981A01t025/N5/egn05w.7721E+01
nstxuE203981A01t025/N5/egn05w.1442E+02,good,nstxuE203981A01t025,5,3.7972293125781365,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.3705914491865352,959ece1a7f3f6d0fb77e70877e02aa9f460e8e59197725753442ca5e66bd085f,nstxuE203981A01t025/N5/egn05w.1442E+02
nstxuE203981A01t025/N5/egn05w.1594E+02,good,nstxuE203981A01t025,5,3.9929915215435177,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.40370145186660744,f77097d050f858f4c321e39bf3eeddb48723a477eb75e1f177daa59c4c096f2f,nstxuE203981A01t025/N5/egn05w.1594E+02
nstxuE203981A01t025/N6/egn06w.6085E+01,good,nstxuE203981A01t025,6,2.4668362106580584,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4081328716091023,236942e8e0ac387d6775a0f13940a70ea6282a8e0cb0813873630daea69fe9c6,nstxuE203981A01t025/N6/egn06w.6085E+01
nstxuE203981A01t025/N6/egn06w.6196E+01,good,nstxuE203981A01t025,6,2.489110483934683,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.43570817090803776,ff1ab38469beb8a1e2a9c8c337a63482b9ecaa82e8cc31ca08cba851f6034f38,nstxuE203981A01t025/N6/egn06w.6196E+01
nstxuE203981A01t025/N6/egn06w.6282E+01,good,nstxuE203981A01t025,6,2.506447022295835,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.42023943974973565,8bbe93917427cf161b50c3f8605ac22a20c3c720e86dc30d373c3cc60f63ca07,nstxuE203981A01t025/N6/egn06w.6282E+01
nstxuE203981A01t025/N6/egn06w.6385E+01,good,nstxuE203981A01t025,6,2.526849804035571,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.40862666427653743,d89145ec0406be8ca3721643b057da0a73550bf2997f479817ce557563e5d669,nstxuE203981A01t025/N6/egn06w.6385E+01
nstxuE203981A01t025/N6/egn06w.6523E+01,good,nstxuE203981A01t025,6,2.553984869374409,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.7109964033019585,751229f68945d3c27aafbbf4f32d31753e3ff263d053e7c3fbb916007799f9ba,nstxuE203981A01t025/N6/egn06w.6523E+01
nstxuE203981A01t025/N6/egn06w.6735E+01,good,nstxuE203981A01t025,6,2.595179833383167,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.48954271693520585,13ab51db185c6cc968dd9fcae84cce7c6e003bcb2c401b48561c952a4f9fa56b,nstxuE203981A01t025/N6/egn06w.6735E+01
nstxuE203981A01t025/N6/egn06w.6926E+01,good,nstxuE203981A01t025,6,2.63174991734912,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6263820447269843,33b5f42294e1a7d9c151daf38ab8926815ee882bd243d9d66a5e30ec6148bef4,nstxuE203981A01t025/N6/egn06w.6926E+01
nstxuE203981A01t025/N6/egn06w.7150E+01,good,nstxuE203981A01t025,6,2.674010380920339,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4138712350841614,4bb86013503eb6202e7bff4ac5b4608ab4116b178d68651ec7efc6d8b2ce7338,nstxuE203981A01t025/N6/egn06w.7150E+01
nstxuE203981A01t025/N6/egn06w.7522E+01,good,nstxuE203981A01t025,6,2.7426247730156614,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.38958236515021066,23aebb84c7b7bba8b79001b151d57aa7087c0b95099220d1b515e8ccedd18969,nstxuE203981A01t025/N6/egn06w.7522E+01
nstxuE203981A01t025/N6/egn06w.7731E+01,good,nstxuE203981A01t025,6,2.780379908991281,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.46805346986199514,236cfb8c3fc8be389e82a17eddbdc46dacc83a29c9ef00de949fc960217cc2ec,nstxuE203981A01t025/N6/egn06w.7731E+01
nstxuE203981A01t025/N6/egn06w.8046E+01,good,nstxuE203981A01t025,6,2.8364645144284526,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.44028136141543095,72364eab61e58f8319810cab2de115ae00018e5be33585ac9abaa7c427aa0945,nstxuE203981A01t025/N6/egn06w.8046E+01
nstxuE203981A01t025/N6/egn06w.8658E+01,good,nstxuE203981A01t025,6,2.9423763591662198,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.47556679832885534,e89b69a4956d07d959fff10e98632657af4b2dcf445d05a189db4d1222a00016,nstxuE203981A01t025/N6/egn06w.8658E+01
nstxuE203981A01t025/N6/egn06w.1359E+02,good,nstxuE203981A01t025,6,3.6867618853152364,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.545990378119782,b569df41ee0051db552d0870f2ffb5176a3023d6b31bcbcc0f99f5af5c64b290,nstxuE203981A01t025/N6/egn06w.1359E+02
nstxuE203981A01t025/N6/egn06w.1540E+02,good,nstxuE203981A01t025,6,3.923829521879909,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.8331318208180634,f7b9662518610c4b24d8b8a131cd4a21a750c8cabf578772f5ebb8a9ddf0128d,nstxuE203981A01t025/N6/egn06w.1540E+02
nstxuE203981A01t025/N6/egn06w.1690E+02,good,nstxuE203981A01t025,6,4.110496457442186,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4182428554299403,56896f6f4107ae2038bacac89d6f485749f522a36827806976497d9581acb245,nstxuE203981A01t025/N6/egn06w.1690E+02
nstxuE203981A01t025/N7/egn07w.6776E+01,good,nstxuE203981A01t025,7,2.603010872900992,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4425448163553035,1111281df38b374b24bb5d60b400882fcc526bdf7606989084988240f09740f4,nstxuE203981A01t025/N7/egn07w.6776E+01
nstxuE203981A01t025/N7/egn07w.7139E+01,good,nstxuE203981A01t025,7,2.6718855801575687,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4744941152288242,d2d67ea7e51a9943db9cf41750e8b3760ec02e1747de06c70306327833d98484,nstxuE203981A01t025/N7/egn07w.7139E+01
nstxuE203981A01t025/N7/egn07w.7387E+01,good,nstxuE203981A01t025,7,2.71797809293072,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5220349526808741,ce08d18dfc2b5dba1f6e376439f8ec75224cd169b9ecca6a760182e038e0395b,nstxuE203981A01t025/N7/egn07w.7387E+01
nstxuE203981A01t025/N7/egn07w.7573E+01,good,nstxuE203981A01t025,7,2.751904338392683,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6042961384559727,4d395a7073108cec9878e099490d15e035c07e5ce061e83efbc832d042131f69,nstxuE203981A01t025/N7/egn07w.7573E+01
nstxuE203981A01t025/N7/egn07w.7799E+01,good,nstxuE203981A01t025,7,2.792618416333212,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.3809587177779053,7f33f9551997259e0311287f5df49a820f5d3fd284392b8a04ee595ed427822b,nstxuE203981A01t025/N7/egn07w.7799E+01
nstxuE203981A01t025/N7/egn07w.8178E+01,good,nstxuE203981A01t025,7,2.8597668339520914,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.40142948476061924,d407342fe392f15e77ed87e36a23a7b3d19ab92fdd4378f4c53053e3bcb68e37,nstxuE203981A01t025/N7/egn07w.8178E+01
nstxuE203981A01t025/N7/egn07w.8508E+01,good,nstxuE203981A01t025,7,2.9167833133786174,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5188865268737674,2eadbf771f0942c98edcfd7fc794ba89c9ec1a70596c0554f6521d58e060e004,nstxuE203981A01t025/N7/egn07w.8508E+01
nstxuE203981A01t025/N7/egn07w.9289E+01,good,nstxuE203981A01t025,7,3.0478456618493572,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5167789692596377,c6273e36e85eb2bf5e5b9900faa18bd26e353a92890c9774f0dda465db22d09f,nstxuE203981A01t025/N7/egn07w.9289E+01
nstxuE203981A01t025/N7/egn07w.1008E+02,good,nstxuE203981A01t025,7,3.1753699632929213,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6477132971985299,ea4a1461413ace8dc84dafa994319a9419b6b020c6d5765a8e0f3508c8cde359,nstxuE203981A01t025/N7/egn07w.1008E+02
nstxuE203981A01t025/N7/egn07w.1114E+02,good,nstxuE203981A01t025,7,3.33713645947804,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5955689072797896,87bb84fa94a6ce42695dbd14e113f45f96be22b1b37fa2fb7e42570a1e71fab2,nstxuE203981A01t025/N7/egn07w.1114E+02
nstxuE203981A01t025/N7/egn07w.1411E+02,good,nstxuE203981A01t025,7,3.7564096811229484,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5783566841302492,815f16f644bb1ce24e04692d892c707abf1215d1adaf91d863bd75edc8f0da5c,nstxuE203981A01t025/N7/egn07w.1411E+02
nstxuE203981A01t025/N7/egn07w.1743E+02,good,nstxuE203981A01t025,7,4.175479236007402,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.47777927061931735,82defec9d41fcad52361c54ca6dae2c311f1309ce7dee33fb35f9a6bb46b8267,nstxuE203981A01t025/N7/egn07w.1743E+02
nstxuE203981A01t025/N7/egn07w.1920E+02,good,nstxuE203981A01t025,7,4.38207311229664,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.9247771502715828,052a302a2752779363ccfe02720a0f71995fef43fc1b50438d0488e18a461a31,nstxuE203981A01t025/N7/egn07w.1920E+02
nstxuE203981A01t025/N8/egn08w.6815E+01,good,nstxuE203981A01t025,8,2.6104738861673824,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5717497058442921,613f57bc95131576aabe1c594a12e5790acbc8db7085747ffcbb57dff5f11815,nstxuE203981A01t025/N8/egn08w.6815E+01
nstxuE203981A01t025/N8/egn08w.7168E+01,good,nstxuE203981A01t025,8,2.67737679931186,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5410623239493574,313cef70768d430ddd0d6130b8f0005d26991777927945646c685cb7140257e0,nstxuE203981A01t025/N8/egn08w.7168E+01
nstxuE203981A01t025/N8/egn08w.7455E+01,good,nstxuE203981A01t025,8,2.7303833647047764,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5100669122171846,0cc17f53ca689324607be3fb00f005cae736e3cf6442f45947d013888596126f,nstxuE203981A01t025/N8/egn08w.7455E+01
nstxuE203981A01t025/N8/egn08w.7883E+01,good,nstxuE203981A01t025,8,2.807747721150352,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6910871242483723,dcc2889d1fe64a533f760d84ee91e0ca46d072694b64fb552af19d068124c36d,nstxuE203981A01t025/N8/egn08w.7883E+01
nstxuE203981A01t025/N8/egn08w.8070E+01,good,nstxuE203981A01t025,8,2.8408100947165433,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6041751497149372,007106687c870eff4b50b1041fed629a4587fef2771e926c37cba730f05180b1,nstxuE203981A01t025/N8/egn08w.8070E+01
nstxuE203981A01t025/N8/egn08w.8327E+01,good,nstxuE203981A01t025,8,2.885691914400344,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.42311761989372043,603a35f5127cd8f8b0d05a5cd1c7850303fa7d09bb0f6f6d91abf7b929f39270,nstxuE203981A01t025/N8/egn08w.8327E+01
nstxuE203981A01t025/N8/egn08w.9768E+01,good,nstxuE203981A01t025,8,3.125335919445299,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5323453219585176,3df70e9844571d9d9b088902e6e427ba3d8d18c8845750a7285d04c4f1d48eaa,nstxuE203981A01t025/N8/egn08w.9768E+01
nstxuE203981A01t025/N8/egn08w.1427E+02,good,nstxuE203981A01t025,8,3.777014129164451,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.547914215860505,a9f166f69a1becc63bbd52937f6380039632724bad7c57bce261671aa361f33e,nstxuE203981A01t025/N8/egn08w.1427E+02
nstxuE203981A01t025/N8/egn08w.1603E+02,good,nstxuE203981A01t025,8,4.003385055134099,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6129573862199819,645b7e513c4b381e190f42d840ebe03f56120ec596448eb9f2e33e51b25eb4a9,nstxuE203981A01t025/N8/egn08w.1603E+02
nstxuE203981A01t025/N8/egn08w.1920E+02,good,nstxuE203981A01t025,8,4.381222665843106,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6622283066302478,6425a70602c2bac242fb439937575cf945759531284120a7197cdcbfb976f5e0,nstxuE203981A01t025/N8/egn08w.1920E+02
nstxuE203981A01t025/N9/egn09w.6118E+01,good,nstxuE203981A01t025,9,2.4735569561289297,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.940176943582331,3292c25d02266bf1be30a90426eccd4d7a43d67cd3dabb9ce8330e0b21471a19,nstxuE203981A01t025/N9/egn09w.6118E+01
nstxuE203981A01t025/N9/egn09w.6369E+01,good,nstxuE203981A01t025,9,2.5237586615326717,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.9951265477743695,93704bf1c2cd14dd26c1b9087fc5bacd937c98d14546a4ebe5fdf5a78e3fd5aa,nstxuE203981A01t025/N9/egn09w.6369E+01
nstxuE203981A01t025/N9/egn09w.6697E+01,good,nstxuE203981A01t025,9,2.5878613997232596,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5078129798083663,aa298d1601a190e53c34a0cda36abaa0fbb8346741537f258218e8f670ed69c7,nstxuE203981A01t025/N9/egn09w.6697E+01
nstxuE203981A01t025/N9/egn09w.6818E+01,good,nstxuE203981A01t025,9,2.6111825995622313,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.654031258562654,3789c657b85a70145c016effc569e55c4bd3de23ad4b04acb6320b0f7a71c615,nstxuE203981A01t025/N9/egn09w.6818E+01
nstxuE203981A01t025/N9/egn09w.7149E+01,good,nstxuE203981A01t025,9,2.6736691806084623,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5766459920378575,bf407d951cfb54557bd7fd97377306da98d983eaaedc89fb85e8ec0ae7fdd817,nstxuE203981A01t025/N9/egn09w.7149E+01
nstxuE203981A01t025/N9/egn09w.7314E+01,good,nstxuE203981A01t025,9,2.7045278912056365,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5098337986581315,b6138ce105ebcc655743fde86e922480bbda50ffb4b473429bc6ff31d7779e84,nstxuE203981A01t025/N9/egn09w.7314E+01
nstxuE203981A01t025/N9/egn09w.7523E+01,good,nstxuE203981A01t025,9,2.7428449644807906,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6389205630668032,0acbbcded837b13069ad86c5475f85fc9282b3e4c3caddd3d2e747629ba98dea,nstxuE203981A01t025/N9/egn09w.7523E+01
nstxuE203981A01t025/N9/egn09w.7909E+01,good,nstxuE203981A01t025,9,2.8122290622422157,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4416586827482053,aa270befa1f9f62bfb5067ce732ef41a3b43c8b95c34051d5cdd94fced22e931,nstxuE203981A01t025/N9/egn09w.7909E+01
nstxuE203981A01t025/N9/egn09w.8615E+01,good,nstxuE203981A01t025,9,2.935166258712254,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5521161859119189,91644e1b7d9c0ec885db848f980141440cb40ff41d8b90780c99630c194ddbea,nstxuE203981A01t025/N9/egn09w.8615E+01
nstxuE203981A01t025/N9/egn09w.1430E+02,good,nstxuE203981A01t025,9,3.781250679643262,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6041972919409369,f30940ea48105d63a951fe4062a1a9f24739595fa13bb582dba22facb6a69ea4,nstxuE203981A01t025/N9/egn09w.1430E+02
nstxuE203981A01t025/N9/egn09w.1748E+02,good,nstxuE203981A01t025,9,4.180744378798503,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5490535538335404,b38966a60be32c96c2d02e975769be1729d5c11fbbd7a7bb89249559a2d20e21,nstxuE203981A01t025/N9/egn09w.1748E+02
nstxuE203981A01t025/N9/egn09w.1913E+02,good,nstxuE203981A01t025,9,4.373496569687211,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5618100375063463,6e8a14a264b460295962f0846559b273bd261f3ef5f69cfed0f8f6c589511282,nstxuE203981A01t025/N9/egn09w.1913E+02
nstxuE203981A01t025/N10/egn10w.7197E+01,good,nstxuE203981A01t025,10,2.682732249627381,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5382325917019545,f31f8549bbce3bcd1785e5a862aab6be85e0d5f9ea45c871079b00b20e4f92f5,nstxuE203981A01t025/N10/egn10w.7197E+01
nstxuE203981A01t025/N10/egn10w.7385E+01,good,nstxuE203981A01t025,10,2.7174580074407677,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.7521969686613792,005916e50d5fe11182abe230af3e3b030f8397448cef3582d17620ce3a099d7d,nstxuE203981A01t025/N10/egn10w.7385E+01
nstxuE203981A01t025/N10/egn10w.7800E+01,good,nstxuE203981A01t025,10,2.79281626262975,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5656614529134952,6addb0c6fb62c464c740bbe9199931097d25334f59bf033fb7bb736ac06e1108,nstxuE203981A01t025/N10/egn10w.7800E+01
nstxuE203981A01t025/N10/egn10w.7928E+01,good,nstxuE203981A01t025,10,2.815745112514858,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.4587667475400959,273b6953e9dbb6bfe841336ad0922cd2a26b8ed3cfe7a258b5138db272e166f7,nstxuE203981A01t025/N10/egn10w.7928E+01
nstxuE203981A01t025/N10/egn10w.8175E+01,good,nstxuE203981A01t025,10,2.8592275990192566,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.9005225324941218,225babd7ae2e177381e8be989b40a7a416af0f37317c49d55674f988987f2ae4,nstxuE203981A01t025/N10/egn10w.8175E+01
nstxuE203981A01t025/N10/egn10w.8388E+01,good,nstxuE203981A01t025,10,2.8961726636825094,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5202941488882188,2cc104901fb72990535b20e76b319baf8a443479fd2acbf875d7748b3aa3ee2a,nstxuE203981A01t025/N10/egn10w.8388E+01
nstxuE203981A01t025/N10/egn10w.9486E+01,good,nstxuE203981A01t025,10,3.0798994684923944,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.8453944385942379,aedd417ab3dc6314ab370cfd56b51833502a04c0db619158da5a6a6d090fbf0d,nstxuE203981A01t025/N10/egn10w.9486E+01
nstxuE203981A01t025/N10/egn10w.1039E+02,good,nstxuE203981A01t025,10,3.2230254722700087,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.7737684316731106,1141613891838161f7d079cad49395ddd83f2c84cb73dea4aab9d310968304e2,nstxuE203981A01t025/N10/egn10w.1039E+02
nstxuE203981A01t025/N10/egn10w.1115E+02,good,nstxuE203981A01t025,10,3.339588301057364,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5357552483861617,2edbae5214216aedfd7ef052fd8a4a3da62a4b4fb8608f29a8ddceff8dd35bf9,nstxuE203981A01t025/N10/egn10w.1115E+02
nstxuE203981A01t025/N10/egn10w.1227E+02,good,nstxuE203981A01t025,10,3.5025605207448254,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6035997744449452,b45330887786dcf124fd04d6b3bd77be34d4f56689e2e2d7b93c2af7add8e1d6,nstxuE203981A01t025/N10/egn10w.1227E+02
nstxuE203981A01t025/N10/egn10w.1300E+02,good,nstxuE203981A01t025,10,3.6052454874350857,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6471576155315832,610cf3c01b7cfb25f8d72b219d19a5169e30276ce4ac93ac8dc73b9e8906cdd7,nstxuE203981A01t025/N10/egn10w.1300E+02
nstxuE203981A01t025/N10/egn10w.1453E+02,good,nstxuE203981A01t025,10,3.8117793484128693,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6140498608154813,aad2647fb41350e68c7db5015278c17833af35f29ae865d9e0fb17eb6a02f0dc,nstxuE203981A01t025/N10/egn10w.1453E+02
nstxuE203981A01t025/N10/egn10w.1572E+02,good,nstxuE203981A01t025,10,3.9646431558992066,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.621609265741678,d5178b45d76aef1136fa5156c212ad69ab85e6e8b42ca9dd34fe7a9ba1d071a0,nstxuE203981A01t025/N10/egn10w.1572E+02
nstxuE203981A01t025/N10/egn10w.1886E+02,good,nstxuE203981A01t025,10,4.342880805690416,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.5676526030755982,d0287abedc62400bb0cf216d321c9f4b43789e593fa5753df05c9bd760a5928a,nstxuE203981A01t025/N10/egn10w.1886E+02
nstxuE204186A01t020/N2/egn02w.7370E+01,good,nstxuE204186A01t020,2,2.7147519567499403,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.772165441237754,f5501735f3962acb0d84f211d9766463c5b5b5f8230143a8ec1678484c76b292,nstxuE204186A01t020/N2/egn02w.7370E+01
nstxuE204186A01t020/N2/egn02w.7426E+01,good,nstxuE204186A01t020,2,2.725003678021419,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.9755122407057867,df03626e492332b00b163d33700d79100e2f08896da42e8d3b86455c66ea06e5,nstxuE204186A01t020/N2/egn02w.7426E+01
nstxuE204186A01t020/N2/egn02w.7489E+01,good,nstxuE204186A01t020,2,2.736649430014018,tae_like,GOOD,NO_GOOD_TEMPLATE,GOOD,REVIEW,NO_GOOD_TEMPLATE,rule_survivor_policy,,,,,True,0.6412127140476304,d7fdc6ad864b4e1aacca7a2c6a6b3d177b5f85f22dbb1c391664324906c7c8ca,nstxuE204186A01t020/N2/egn02w.7489E+01
