path,shot,role,n,omega,gamma_d,validity,family,gap_region,signed_delta,fraction_below_upper2,r_peak,ext_kind,r_ext,ext_dr,ext_df_gap,ext_energy_frac,ext_prom_rel,n_cross,n_near_cross,n_secondary_cross,max_cross_W_all,max_cross_W_near,max_cross_W_secondary,max_cross_W_outer,geometry_3pct,localized_gap_side_4pct,robust_secondary_W_lt_0p001,robust_secondary_W_lt_0p01,robust_secondary_W_lt_0p05,secondary_crossings,all_crossings
nstxuG142301E55/N9/egn09w.3835E+02,nstxuG142301E55,candidate,9,6.192824828666853,-6.648296246714273e-05,,,below_upper2,0.99970465120798,0.9999583551312992,0.18,lower_max,0.27,0.09000000000000002,-0.027402638427855456,0.006499620408568468,0.0728538254413403,6,2,4,0.0018507675221143241,0.0018507675221143241,0.00034942406992351737,3.3021116237519967e-06,False,False,False,False,False,low@0.0138:W=0.000349424;low@0.8816:W=3.21117e-06;high@0.6823:W=2.63819e-06;high@0.8798:W=3.30211e-06,low@0.0138:W=0.000349424;low@0.2497:W=0.00185077;low@0.2900:W=0.00021561;low@0.8816:W=3.21117e-06;high@0.6823:W=2.63819e-06;high@0.8798:W=3.30211e-06
nstxuG142301E55/N9/egn09w.3981E+02,nstxuG142301E55,candidate,9,6.309684592323556,-1.2179046698753678e-06,,,below_upper2,0.9977263666757832,0.999995857688349,0.08,lower_max,0.27,0.19,-0.008374424299209258,2.334962203022337e-05,0.07150452173241646,5,2,3,1.610411570797444e-05,1.610411570797444e-05,8.584808906675223e-07,8.584808906675223e-07,False,False,False,False,False,low@0.8816:W=1.0542e-07;high@0.6734:W=8.58481e-07;high@0.8800:W=1.04642e-07,low@0.2612:W=1.61041e-05;low@0.2822:W=7.0459e-06;low@0.8816:W=1.0542e-07;high@0.6734:W=8.58481e-07;high@0.8800:W=1.04642e-07
nstxuG142301E55/N9/egn09w.3991E+02,nstxuG142301E55,candidate,9,6.317288276449254,-0.0009666721995801565,,,below_upper2,0.9976880300958566,0.9998127526002429,0.08,lower_max,0.27,0.19,-0.007160713563324774,0.12854181666720318,0.07141845667205832,5,2,3,0.18263749683669145,0.18263749683669145,2.2405862873017985e-05,2.2405862873017985e-05,False,False,False,False,False,low@0.8816:W=9.89629e-07;high@0.6731:W=2.24059e-05;high@0.8800:W=1.11271e-06,low@0.2622:W=0.143068;low@0.2815:W=0.182637;low@0.8816:W=9.89629e-07;high@0.6731:W=2.24059e-05;high@0.8800:W=1.11271e-06
nstxuG142301E55/N9/egn09w.4057E+02,nstxuG142301E55,candidate,9,6.369186752236774,-5.155174626864029e-06,,,below_upper2,0.9973579999861456,0.9999764993306836,0.095,lower_max,0.27,0.17500000000000002,0.0010460022922985602,0.00014671969460925156,0.07083651282450586,3,0,3,6.50751067234225e-06,0.0,6.50751067234225e-06,6.50751067234225e-06,False,False,False,False,False,low@0.8817:W=2.81304e-06;high@0.6717:W=6.50751e-06;high@0.8800:W=2.86137e-06,low@0.8817:W=2.81304e-06;high@0.6717:W=6.50751e-06;high@0.8800:W=2.86137e-06
nstxuG142301E55/N9/egn09w.4135E+02,nstxuG142301E55,candidate,9,6.430112809285043,-1.751971230222422e-05,,,below_upper2,0.9970262014295712,0.9999386065431304,0.1,lower_max,0.27,0.17,0.010511206101017214,0.00021162950627203313,0.07016532873342517,3,0,3,3.644513288437845e-05,0.0,3.644513288437845e-05,3.644513288437845e-05,False,False,False,False,False,low@0.8817:W=6.43892e-06;high@0.6642:W=3.64451e-05;high@0.8801:W=6.47472e-06,low@0.8817:W=6.43892e-06;high@0.6642:W=3.64451e-05;high@0.8801:W=6.47472e-06
nstxuG142301E55/N9/egn09w.4203E+02,nstxuG142301E55,candidate,9,6.482995057669194,-9.391098834691035e-06,,,below_upper2,0.9979987586725554,0.9999031542039355,0.11,lower_max,0.27,0.16000000000000003,0.01858253605065204,0.00010059968641677332,0.06959298519328207,3,0,3,1.0158415630001009e-05,0.0,1.0158415630001009e-05,1.0158415630001009e-05,False,False,False,False,False,low@0.8817:W=4.13215e-06;high@0.6626:W=1.01584e-05;high@0.8801:W=4.2671e-06,low@0.8817:W=4.13215e-06;high@0.6626:W=1.01584e-05;high@0.8801:W=4.2671e-06
nstxuG142301E55/N9/egn09w.4276E+02,nstxuG142301E55,candidate,9,6.538869579544273,-2.4813389075827566e-07,,,below_upper2,0.9956757522421114,0.9999996164705062,0.115,lower_max,0.27,0.15500000000000003,0.02696873046712556,2.800602004700084e-06,0.06899831439793565,3,0,3,7.869479530832888e-08,0.0,7.869479530832888e-08,7.869479530832888e-08,False,False,False,False,False,low@0.8818:W=6.1728e-08;high@0.6610:W=7.86948e-08;high@0.8801:W=6.27389e-08,low@0.8818:W=6.1728e-08;high@0.6610:W=7.86948e-08;high@0.8801:W=6.27389e-08
nstxuG142301E55/N9/egn09w.4295E+02,nstxuG142301E55,candidate,9,6.553795135213042,-1.3229629672234313e-05,,,below_upper2,0.9983686289827436,0.9999738745825459,0.1,lower_max,0.27,0.17,0.029184703362407926,0.00011039580226771136,0.0688411782407396,3,0,3,1.1346050904460674e-05,0.0,1.1346050904460674e-05,1.1346050904460674e-05,False,False,False,False,False,low@0.8818:W=4.33468e-06;high@0.6606:W=1.13461e-05;high@0.8801:W=4.39498e-06,low@0.8818:W=4.33468e-06;high@0.6606:W=1.13461e-05;high@0.8801:W=4.39498e-06
nstxuG142301E55/N9/egn09w.4409E+02,nstxuG142301E55,candidate,9,6.640361256372398,-2.377613244946768e-05,,,below_upper2,0.9984550524163746,0.9999832377125518,0.08,lower_max,0.27,0.19,0.041840598327676295,9.867671933940416e-06,0.06794374005232448,3,0,3,6.965227036817353e-06,0.0,6.965227036817353e-06,6.965227036817353e-06,False,False,False,False,False,low@0.8818:W=2.51656e-06;high@0.6516:W=6.96523e-06;high@0.8801:W=2.52243e-06,low@0.8818:W=2.51656e-06;high@0.6516:W=6.96523e-06;high@0.8801:W=2.52243e-06
nstxuG142301E55/N9/egn09w.4587E+02,nstxuG142301E55,candidate,9,6.773050160038293,-2.7804567991608486e-05,,,below_upper2,0.9986118811934912,0.9999822429813623,0.085,lower_max,0.27,0.185,0.06061162726456397,9.647558532543262e-06,0.0666126735216652,5,0,5,8.333778004092341e-06,0.0,8.333778004092341e-06,8.333778004092341e-06,False,False,False,False,False,low@0.8819:W=1.88955e-06;high@0.6392:W=6.44992e-06;high@0.6437:W=6.59487e-06;high@0.6455:W=8.33378e-06;high@0.8802:W=1.89528e-06,low@0.8819:W=1.88955e-06;high@0.6392:W=6.44992e-06;high@0.6437:W=6.59487e-06;high@0.6455:W=8.33378e-06;high@0.8802:W=1.89528e-06
